t,NO2
2023-05-29,1.31579145e-05
2023-05-29,1.2915292e-06
2023-05-29,1.31579145e-05
2023-05-30,2.4845338e-05
2023-05-30,2.9604807e-05
2023-05-30,1.8988803e-05
2023-05-30,2.3584173e-05
2023-05-31,2.3582747e-05
2023-05-31,1.4292553e-05
2023-05-31,1.2172695e-05
2023-05-31,1.0924148e-05
2023-06-01,1.513211e-05
2023-06-01,9.235365e-06
2023-06-01,1.1604197e-05
2023-06-01,1.1604197e-05
2023-06-02,1.45117316e-05
2023-06-02,1.74192662e-05
2023-06-02,2.03268008e-05
2023-06-02,2.3234335399999998e-05
2023-06-03,2.614187e-05
2023-06-03,8.781249e-06
2023-06-03,2.614187e-05
2023-06-03,2.3010161e-05
2023-06-04,1.6380123e-05
2023-06-04,1.637521e-05
2023-06-04,1.4522864e-05
2023-06-04,1.34635e-05
2023-06-05,2.8688857e-05
2023-06-05,1.8813698e-05
2023-06-05,3.6594287e-05
2023-06-05,9.154021e-06
2023-06-06,1.9884483e-05
2023-06-06,1.0198545e-05
2023-06-06,1.9884483e-05
2023-06-06,1.7313932e-05
2023-06-07,1.637723e-05
2023-06-07,2.2887953e-05
2023-06-07,3.000112e-06
2023-06-07,2.7449754e-05
2023-06-08,1.4120124e-05
2023-06-08,1.4120124e-05
2023-06-08,1.9121044e-05
2023-06-08,1.9121044e-05
2023-06-09,1.0967726e-05
2023-06-09,5.613118e-06
2023-06-09,1.9364756e-05
2023-06-09,5.613118e-06
2023-06-10,3.0248786e-05
2023-06-10,2.1652368e-05
2023-06-10,1.6124803e-05
2023-06-10,3.256716e-05
2023-06-11,2.8925236e-05
2023-06-11,2.5283312000000002e-05
2023-06-11,2.1641388e-05
2023-06-11,1.7999464e-05
2023-06-12,1.435754e-05
2023-06-12,1.77079e-05
2023-06-12,1.6216018e-05
2023-06-12,1.77079e-05
2023-06-13,1.5328995e-05
2023-06-13,1.5328995e-05
2023-06-13,2.6839165e-05
2023-06-13,8.869092e-06
2023-06-14,-4.9266114e-06
2023-06-14,2.3366467e-05
2023-06-14,-4.9266114e-06
2023-06-14,1.2139502e-06
2023-06-15,2.1951282e-05
2023-06-15,2.176298e-05
2023-06-15,1.529066e-05
2023-06-15,2.2937473e-05
2023-06-16,5.570951e-06
2023-06-16,1.5551392e-05
2023-06-16,3.6447185e-05
2023-06-16,2.6342823e-05
2023-06-17,1.5601008e-05
2023-06-17,1.5601008e-05
2023-06-17,1.5601008e-05
2023-06-17,5.5703026e-06
2023-06-18,9.03267288e-06
2023-06-18,1.249504316e-05
2023-06-18,1.595741344e-05
2023-06-18,1.941978372e-05
2023-06-19,2.2882154e-05
2023-06-19,1.25569795e-05
2023-06-19,1.7390765e-05
2023-06-19,1.7390765e-05
2023-06-20,8.973737e-06
2023-06-20,-2.5243278e-05
2023-06-20,2.0058294e-05
2023-06-20,3.8545302e-05
2023-06-21,6.8108875e-06
2023-06-21,9.039355e-06
2023-06-21,6.8108875e-06
2023-06-21,1.4054464e-05
2023-06-22,2.313329e-05
2023-06-22,5.8197297e-06
2023-06-22,2.313329e-05
2023-06-22,2.7854016e-05
2023-06-23,2.6972592e-05
2023-06-23,3.1748264e-06
2023-06-23,1.597943e-05
2023-06-23,6.517082e-06
2023-06-24,1.7675446e-05
2023-06-24,1.7675446e-05
2023-06-24,2.2188064e-05
2023-06-24,2.2188064e-05
2023-06-25,1.3858023e-05
2023-06-25,1.7205772e-05
2023-06-25,1.4962995e-05
2023-06-25,1.1117074e-05
2023-06-26,5.1058938e-05
2023-06-26,3.1442913e-05
2023-06-26,6.617854e-05
2023-06-26,1.6723026e-05
2023-06-27,3.6326473e-05
2023-06-27,2.4880099e-05
2023-06-27,2.204232e-05
2023-06-27,3.508682e-05
2023-06-28,2.2240138e-05
2023-06-28,9.015948e-06
2023-06-28,2.4067367e-05
2023-06-28,2.8167295e-05
2023-06-29,7.2143457e-06
2023-06-29,1.3156224e-05
2023-06-29,7.2143457e-06
2023-06-29,1.3156224e-05
2023-06-30,1.0817693e-05
2023-06-30,1.6321344e-05
2023-06-30,6.5071313e-06
2023-06-30,6.5071313e-06
2023-07-01,2.1242144e-05
2023-07-01,2.0387042e-05
2023-07-01,2.1242144e-05
2023-07-01,2.047229e-05
2023-07-02,3.6176247e-05
2023-07-02,1.6684922e-05
2023-07-02,3.6176247e-05
2023-07-02,6.472027e-05
2023-07-03,6.0485889111111105e-05
2023-07-03,5.625150822222222e-05
2023-07-03,5.201712733333333e-05
2023-07-03,4.778274644444445e-05
2023-07-04,4.3548365555555556e-05
2023-07-04,3.9313984666666666e-05
2023-07-04,3.507960377777778e-05
2023-07-04,3.084522288888889e-05
2023-07-05,2.6610842e-05
2023-07-05,2.6610842e-05
2023-07-05,2.5258001e-05
2023-07-05,2.1629618e-05
2023-07-06,2.9738878e-05
2023-07-06,3.483469e-05
2023-07-06,1.2425835e-05
2023-07-06,3.483469e-05
2023-07-07,-4.3868422e-05
2023-07-07,-1.1942151e-05
2023-07-07,1.8232593e-05
2023-07-07,2.3516326e-05
2023-07-08,1.3308749000000001e-05
2023-07-08,3.101172e-06
2023-07-08,6.3874425000000005e-06
2023-07-08,9.673713e-06
2023-07-09,4.5442953e-06
2023-07-09,4.5442953e-06
2023-07-09,1.1318808e-05
2023-07-09,4.243912e-07
2023-07-10,1.4031945e-05
2023-07-10,2.53496e-05
2023-07-10,1.2408407e-05
2023-07-10,2.1172436e-05
2023-07-11,3.3662815e-05
2023-07-11,2.8481865e-05
2023-07-11,8.663603e-06
2023-07-11,2.3471226e-05
2023-07-12,4.1605483e-05
2023-07-12,3.4061195e-05
2023-07-12,1.93219e-05
2023-07-12,-4.2523766e-06
2023-07-13,2.8256087e-05
2023-07-13,3.0348345e-05
2023-07-13,3.1416355e-05
2023-07-13,3.4271292e-05
2023-07-14,2.8869191800000003e-05
2023-07-14,2.3467091600000003e-05
2023-07-14,1.80649914e-05
2023-07-14,1.2662891199999999e-05
2023-07-15,7.260791e-06
2023-07-15,9.4963725e-06
2023-07-15,9.815876e-06
2023-07-15,1.815379e-05
2023-07-16,1.5107016e-05
2023-07-16,6.311729e-06
2023-07-16,1.5107016e-05
2023-07-16,6.311729e-06
2023-07-17,1.7319673e-05
2023-07-17,2.0901958e-05
2023-07-17,2.3167513e-05
2023-07-17,4.0749537e-06
2023-07-18,9.832818e-07
2023-07-18,2.522006e-05
2023-07-18,1.5729249e-05
2023-07-18,2.636018e-05
2023-07-19,2.201576e-05
2023-07-19,7.881172e-06
2023-07-19,7.881172e-06
2023-07-19,7.881172e-06
2023-07-20,1.0149693e-05
2023-07-20,1.2418214e-05
2023-07-20,1.4686735000000002e-05
2023-07-20,1.6955256000000003e-05
2023-07-21,1.9223777e-05
2023-07-21,3.2295736e-07
2023-07-21,1.1658367e-05
2023-07-21,1.1658367e-05
2023-07-22,2.9257017e-05
2023-07-22,2.3628982e-05
2023-07-22,5.5462388e-06
2023-07-22,2.3628982e-05
2023-07-23,7.4089185e-06
2023-07-23,4.0557286e-05
2023-07-23,2.293136e-05
2023-07-23,1.2788665e-05
2023-07-24,8.613603e-06
2023-07-24,2.0021567e-05
2023-07-24,6.2531094e-06
2023-07-24,6.2531094e-06
2023-07-25,1.0778543e-05
2023-07-25,1.5576145e-05
2023-07-25,1.7928409e-07
2023-07-25,1.5576145e-05
2023-07-26,1.3875094e-05
2023-07-26,1.8492294e-05
2023-07-26,1.8492294e-05
2023-07-26,1.8492294e-05
2023-07-27,1.5966662e-05
2023-07-27,1.5901506e-06
2023-07-27,-3.8108801e-06
2023-07-27,-2.3432945e-06
2023-07-28,2.7031001e-05
2023-07-28,1.9633188e-05
2023-07-28,1.6149523e-05
2023-07-28,1.023033e-05
2023-07-29,1.407686e-05
2023-07-29,5.2449923e-06
2023-07-29,1.2730014e-05
2023-07-29,2.2054894e-05
2023-07-30,5.6631384e-06
2023-07-30,2.0827467e-06
2023-07-30,1.26750665e-05
2023-07-30,2.0827467e-06
2023-07-31,-3.3817305e-06
2023-07-31,1.1921149e-05
2023-07-31,-3.3817305e-06
2023-07-31,6.3165867e-06
2023-08-01,-2.7460144e-06
2023-08-01,7.903873e-06
2023-08-01,-2.7460144e-06
2023-08-01,7.903873e-06
2023-08-02,2.3973756e-05
2023-08-02,1.7341787e-05
2023-08-02,-1.0450523e-06
2023-08-02,9.130168e-06
2023-08-03,2.8177263e-05
2023-08-03,2.3433795e-05
2023-08-03,2.7473352e-05
2023-08-03,1.2776436e-05
2023-08-04,1.2861605e-05
2023-08-04,-9.543348e-07
2023-08-04,3.2987466e-06
2023-08-04,3.2987466e-06
2023-08-05,4.29525428e-06
2023-08-05,5.29176196e-06
2023-08-05,6.2882696399999996e-06
2023-08-05,7.28477732e-06
2023-08-06,8.281285e-06
2023-08-06,1.3660206e-05
2023-08-06,1.2277851e-05
2023-08-06,1.2437023e-05
2023-08-07,1.0001055e-05
2023-08-07,1.280083e-06
2023-08-07,-1.0278725e-05
2023-08-07,2.5016147e-06
2023-08-08,2.4363433e-05
2023-08-08,1.4467459e-05
2023-08-08,1.1916497e-05
2023-08-08,1.961257e-05
2023-08-09,1.5629703e-05
2023-08-09,9.991916e-07
2023-08-09,1.5629703e-05
2023-08-09,1.683604e-05
2023-08-10,2.2990163e-05
2023-08-10,4.903349e-06
2023-08-10,2.2990163e-05
2023-08-10,2.203736e-06
2023-08-11,2.5039635e-05
2023-08-11,2.2926159e-05
2023-08-11,1.685213e-05
2023-08-11,2.0870546e-05
2023-08-12,1.6565298e-05
2023-08-12,-2.5550055e-06
2023-08-12,1.6565298e-05
2023-08-12,2.2990796e-05
2023-08-13,1.7469469e-05
2023-08-13,1.7469469e-05
2023-08-13,7.90711e-06
2023-08-13,8.660431e-06
2023-08-14,1.33888425e-05
2023-08-14,-1.5137921e-07
2023-08-14,1.33888425e-05
2023-08-14,-1.0863954e-05
2023-08-15,9.220461e-06
2023-08-15,1.8909155e-05
2023-08-15,2.3297553e-06
2023-08-15,1.6889053e-05
2023-08-16,9.522239e-06
2023-08-16,9.522239e-06
2023-08-16,2.1656764e-05
2023-08-16,-4.0200684e-06
2023-08-17,-1.2779843e-06
2023-08-17,1.4865672e-05
2023-08-17,-1.2779843e-06
2023-08-17,1.2889845e-05
2023-08-18,1.620181e-05
2023-08-18,1.498584e-07
2023-08-18,1.3945898e-05
2023-08-18,4.045757e-06
2023-08-19,8.9804735e-06
2023-08-19,2.2437946e-05
2023-08-19,8.554415e-06
2023-08-19,1.5988842e-05
2023-08-20,2.2433502e-05
2023-08-20,7.0045394e-06
2023-08-20,7.3113592e-06
2023-08-20,7.3113592e-06
2023-08-21,1.052001316e-05
2023-08-21,1.372866712e-05
2023-08-21,1.693732108e-05
2023-08-21,2.014597504e-05
2023-08-22,2.3354629e-05
2023-08-22,1.1334078e-05
2023-08-22,8.476446e-06
2023-08-22,1.9076848e-05
2023-08-23,9.16525e-06
2023-08-23,2.811636e-05
2023-08-23,6.7111428e-06
2023-08-23,2.811636e-05
2023-08-24,2.8749342e-05
2023-08-24,2.8004373e-05
2023-08-24,2.8749342e-05
2023-08-24,-9.453178e-06
2023-08-25,5.96165e-06
2023-08-25,2.6456706e-05
2023-08-25,5.96165e-06
2023-08-25,2.0597488e-05
2023-08-26,1.2705941e-05
2023-08-26,4.438401e-06
2023-08-26,2.606068e-05
2023-08-26,2.81772e-05
2023-08-27,1.989871e-05
2023-08-27,1.4427589e-05
2023-08-27,2.3098615e-05
2023-08-27,1.3286737e-05
2023-08-28,8.6990485e-06
2023-08-28,1.1412874e-05
2023-08-28,-1.2055598e-05
2023-08-28,-9.783378e-07
2023-08-29,1.9374706e-05
2023-08-29,3.7049926e-05
2023-08-29,1.9374706e-05
2023-08-29,2.0517517e-05
2023-08-30,1.382644e-05
2023-08-30,7.79739e-06
2023-08-30,2.091684e-05
2023-08-30,2.0025867e-05
2023-08-31,1.9290268e-05
2023-08-31,1.9290268e-05
2023-08-31,2.4384059e-05
2023-08-31,1.9290268e-05
2023-09-01,1.9417022e-05
2023-09-01,1.9417022e-05
2023-09-01,1.9417022e-05
2023-09-01,1.9417022e-05
2023-09-02,7.770543e-06
2023-09-02,7.770543e-06
2023-09-02,5.5147675e-06
2023-09-02,7.770543e-06
2023-09-03,1.8538067e-05
2023-09-03,2.3237375e-05
2023-09-03,1.0890141e-05
2023-09-03,2.3237375e-05
2023-09-04,7.525532e-06
2023-09-04,1.034363e-05
2023-09-04,2.5535077e-05
2023-09-04,1.8954057e-05
2023-09-05,1.9181866e-06
2023-09-05,1.9181866e-06
2023-09-05,1.9115208e-05
2023-09-05,5.1246326e-07
2023-09-06,4.756019007999999e-06
2023-09-06,8.999574755999999e-06
2023-09-06,1.3243130503999998e-05
2023-09-06,1.7486686251999998e-05
2023-09-07,2.1730242e-05
2023-09-07,2.1730242e-05
2023-09-07,2.1730242e-05
2023-09-07,2.1730242e-05
2023-09-08,1.6163587e-05
2023-09-08,1.05843565e-05
2023-09-08,1.6163587e-05
2023-09-08,1.2119194e-05
2023-09-09,2.5271704e-05
2023-09-09,2.4544981e-05
2023-09-09,2.2479744e-05
2023-09-09,2.4544981e-05
2023-09-10,2.6804237e-05
2023-09-10,2.6804237e-05
2023-09-10,1.9932688e-05
2023-09-10,1.9932688e-05
2023-09-11,5.6361328e-06
2023-09-11,1.8149092e-06
2023-09-11,1.22202e-05
2023-09-11,1.8149092e-06
2023-09-12,2.1072156e-05
2023-09-12,2.1072156e-05
2023-09-12,1.1902553e-05
2023-09-12,1.1902553e-05
2023-09-13,1.5467213e-05
2023-09-13,1.0776768e-05
2023-09-13,3.6491397e-06
2023-09-13,1.2280627e-05
2023-09-14,1.29081856e-05
2023-09-14,1.35357442e-05
2023-09-14,1.4163302799999999e-05
2023-09-14,1.4790861399999999e-05
2023-09-15,1.541842e-05
2023-09-15,3.586376e-05
2023-09-15,4.7448666e-06
2023-09-15,3.0887072e-06
2023-09-16,6.958366e-06
2023-09-16,6.958366e-06
2023-09-16,1.5791455e-05
2023-09-16,1.1275846e-05
2023-09-17,3.0149204e-05
2023-09-17,2.391034e-05
2023-09-17,2.0576945e-05
2023-09-17,2.0576945e-05
2023-09-18,2.4939414e-05
2023-09-18,1.9836138e-05
2023-09-18,1.5185492e-05
2023-09-18,8.214903e-06
2023-09-19,2.6282289e-05
2023-09-19,1.4831122e-05
2023-09-19,2.2381688e-05
2023-09-19,1.4831122e-05
2023-09-20,2.5374999e-05
2023-09-20,2.4206314e-05
2023-09-20,2.5677997e-05
2023-09-20,2.147425e-05
2023-09-21,1.25224815e-05
2023-09-21,1.25224815e-05
2023-09-21,1.25224815e-05
2023-09-21,6.9950706e-06
2023-09-22,7.17916208e-06
2023-09-22,7.36325356e-06
2023-09-22,7.5473450400000005e-06
2023-09-22,7.731436520000001e-06
2023-09-23,7.915528e-06
2023-09-23,2.1134825e-05
2023-09-23,1.8713006e-05
2023-09-23,2.6201724e-06
2023-09-24,1.332942e-05
2023-09-24,8.994464e-06
2023-09-24,1.8685434e-05
2023-09-24,8.994464e-06
2023-09-25,1.9836772e-05
2023-09-25,2.1785643e-05
2023-09-25,1.6901859e-05
2023-09-25,2.6934942e-05
2023-09-26,1.633417e-05
2023-09-26,1.7616667e-05
2023-09-26,2.4143486e-05
2023-09-26,1.7616667e-05
2023-09-27,6.015924e-06
2023-09-27,7.988725e-06
2023-09-27,6.015924e-06
2023-09-27,1.3211344e-05
2023-09-28,2.4453468e-05
2023-09-28,2.4453468e-05
2023-09-28,2.2878718e-05
2023-09-28,2.2878718e-05
2023-09-29,1.3430879e-05
2023-09-29,2.296509e-05
2023-09-29,1.1896141e-05
2023-09-29,2.5563465e-06
2023-09-30,2.0763027e-05
2023-09-30,2.3098806e-05
2023-09-30,2.0763027e-05
2023-09-30,2.3098806e-05
2023-10-01,3.1520627e-05
2023-10-01,2.8980106e-05
2023-10-01,1.0032722e-05
2023-10-01,2.8980106e-05
2023-10-02,3.060551e-05
2023-10-02,1.9286234e-05
2023-10-02,1.8385494e-05
2023-10-02,2.4815266e-05
2023-10-03,1.4353356e-05
2023-10-03,1.8259376e-05
2023-10-03,2.3467252e-05
2023-10-03,1.6564689e-05
2023-10-04,1.0098278e-05
2023-10-04,1.0084917e-05
2023-10-04,6.7941673e-06
2023-10-04,1.0084917e-05
2023-10-05,1.8921231e-05
2023-10-05,1.9323248e-05
2023-10-05,1.8921231e-05
2023-10-05,4.483114e-06
2023-10-06,7.9584825e-06
2023-10-06,1.7026294e-05
2023-10-06,2.1617378e-05
2023-10-06,1.4202833e-05
2023-10-07,4.8482793e-06
2023-10-07,4.8482793e-06
2023-10-07,2.1133123e-05
2023-10-07,8.429944e-06
2023-10-08,8.0866994e-06
2023-10-08,7.7434548e-06
2023-10-08,7.4002102e-06
2023-10-08,7.0569656e-06
2023-10-09,6.713721e-06
2023-10-09,2.0638026e-05
2023-10-09,6.713721e-06
2023-10-09,6.713721e-06
2023-10-10,1.563736e-05
2023-10-10,1.6573393e-05
2023-10-10,1.563736e-05
2023-10-10,1.6573393e-05
2023-10-11,3.4055876e-05
2023-10-11,3.6275225e-05
2023-10-11,1.8290291e-05
2023-10-11,4.996516e-06
2023-10-12,2.2453532e-05
2023-10-12,2.0328021e-05
2023-10-12,2.2453532e-05
2023-10-12,2.124178e-05
2023-10-13,7.792818e-06
2023-10-13,3.9816186e-05
2023-10-13,7.792818e-06
2023-10-13,9.6074855e-06
2023-10-14,1.04275805e-05
2023-10-14,1.8888266e-05
2023-10-14,1.1988767e-05
2023-10-14,1.3226317e-05
2023-10-15,2.0096868e-05
2023-10-15,1.6305394e-05
2023-10-15,1.6974172e-05
2023-10-15,9.2282465e-07
2023-10-16,2.2204891e-05
2023-10-16,1.5679929e-05
2023-10-16,2.7327984e-05
2023-10-16,8.590493e-06
2023-10-17,2.042267e-05
2023-10-17,2.347286e-05
2023-10-17,2.0700774e-05
2023-10-17,2.347286e-05
2023-10-18,2.3503288e-05
2023-10-18,-6.3194266e-06
2023-10-18,-6.3194266e-06
2023-10-18,-6.3194266e-06
2023-10-19,1.1030275e-05
2023-10-19,1.3718237e-05
2023-10-19,1.7625733e-05
2023-10-19,2.012431e-05
2023-10-20,5.599302e-06
2023-10-20,1.0721242e-05
2023-10-20,2.4390796e-05
2023-10-20,5.599302e-06
2023-10-21,1.3823788e-05
2023-10-21,2.1491998e-05
2023-10-21,1.4696608e-05
2023-10-21,2.1491998e-05
2023-10-22,2.7836635e-05
2023-10-22,3.2341228e-05
2023-10-22,2.065693e-05
2023-10-22,1.9436498e-05
2023-10-23,1.1870276e-05
2023-10-23,1.2239022e-05
2023-10-23,2.3665942e-05
2023-10-23,2.3665942e-05
2023-10-24,2.1831222200000002e-05
2023-10-24,1.99965024e-05
2023-10-24,1.81617826e-05
2023-10-24,1.63270628e-05
2023-10-25,1.4492343e-05
2023-10-25,2.269871e-05
2023-10-25,1.1538487e-05
2023-10-25,2.269871e-05
2023-10-26,2.2694212e-05
2023-10-26,1.0852795e-05
2023-10-26,1.3852441e-05
2023-10-26,1.8090868e-05
2023-10-27,1.7123602e-05
2023-10-27,2.1283688e-05
2023-10-27,1.0112407e-05
2023-10-27,2.4625302e-05
2023-10-28,1.8581804e-05
2023-10-28,1.5504165e-05
2023-10-28,1.8581804e-05
2023-10-28,1.7210748e-05
2023-10-29,3.0091223e-05
2023-10-29,1.8126057e-05
2023-10-29,3.0091223e-05
2023-10-29,2.122322e-05
2023-10-30,2.4810539e-05
2023-10-30,2.1693018e-05
2023-10-30,1.65223515e-05
2023-10-30,1.1351685e-05
2023-10-31,1.5027087e-05
2023-10-31,1.3633531e-05
2023-10-31,1.5027087e-05
2023-10-31,1.2661196e-05
2023-11-01,2.0445217e-05
2023-11-01,9.314609e-06
2023-11-01,1.1039938e-05
2023-11-01,1.5060358e-05
2023-11-02,2.3324554e-05
2023-11-02,2.2313303e-05
2023-11-02,2.1527325e-05
2023-11-02,8.654092e-06
2023-11-03,9.876790307692309e-06
2023-11-03,1.1099488615384617e-05
2023-11-03,1.2322186923076923e-05
2023-11-03,1.3544885230769231e-05
2023-11-04,1.4767583538461539e-05
2023-11-04,1.5990281846153845e-05
2023-11-04,1.7212980153846152e-05
2023-11-04,1.843567846153846e-05
2023-11-05,1.965837676923077e-05
2023-11-05,2.0881075076923078e-05
2023-11-05,2.2103773384615384e-05
2023-11-05,2.332647169230769e-05
2023-11-06,2.454917e-05
2023-11-06,1.832506e-05
2023-11-06,9.39872e-06
2023-11-06,7.473083e-06
2023-11-07,1.15374318e-05
2023-11-07,1.56017806e-05
2023-11-07,1.96661294e-05
2023-11-07,2.3730478200000002e-05
2023-11-08,2.7794827e-05
2023-11-08,2.7794827e-05
2023-11-08,2.7794827e-05
2023-11-08,2.6444248e-05
2023-11-09,2.7465062461538463e-05
2023-11-09,2.8485876923076925e-05
2023-11-09,2.9506691384615386e-05
2023-11-09,3.0527505846153845e-05
2023-11-10,3.1548320307692306e-05
2023-11-10,3.256913476923077e-05
2023-11-10,3.358994923076923e-05
2023-11-10,3.461076369230769e-05
2023-11-12,3.563157815384615e-05
2023-11-12,3.6652392615384615e-05
2023-11-12,3.7673207076923076e-05
2023-11-12,3.869402153846154e-05
2023-11-13,3.9714836e-05
2023-11-13,5.5712876e-06
2023-11-13,2.0880936e-05
2023-11-13,5.5712876e-06
2023-11-14,9.070879066666667e-06
2023-11-14,1.2570470533333334e-05
2023-11-14,1.6070062e-05
2023-11-14,1.3250065e-05
2023-11-15,1.2813887e-05
2023-11-15,1.46141655e-05
2023-11-15,1.6414444e-05
2023-11-15,1.6414444e-05
2023-11-16,1.0507305e-05
2023-11-16,3.861192e-06
2023-11-16,2.411836e-05
2023-11-16,2.2575488e-05
2023-11-17,2.55307078e-05
2023-11-17,2.84859276e-05
2023-11-17,3.14411474e-05
2023-11-17,3.43963672e-05
2023-11-18,3.7351587e-05
2023-11-18,2.8141385e-05
2023-11-18,3.7351587e-05
2023-11-18,2.4809211e-05
2023-11-19,1.2499462e-05
2023-11-19,2.0739573e-05
2023-11-19,1.1633187e-05
2023-11-19,2.0739573e-05
2023-11-20,2.845954e-05
2023-11-20,1.4383923e-05
2023-11-20,1.5996298e-05
2023-11-20,1.4383923e-05
2023-11-21,-1.2885787e-06
2023-11-21,1.7635382e-05
2023-11-21,1.7635382e-05
2023-11-21,-1.2885787e-06
2023-11-22,-7.767741e-06
2023-11-22,1.0721469e-06
2023-11-22,5.2923024e-06
2023-11-22,1.0721469e-06
2023-11-23,2.3134252923076923e-06
2023-11-23,3.554703684615385e-06
2023-11-23,4.795982076923077e-06
2023-11-23,6.037260469230769e-06
2023-11-24,7.2785388615384615e-06
2023-11-24,8.519817253846155e-06
2023-11-24,9.761095646153846e-06
2023-11-24,1.1002374038461539e-05
2023-11-25,1.2243652430769232e-05
2023-11-25,1.3484930823076923e-05
2023-11-25,1.4726209215384616e-05
2023-11-25,1.596748760769231e-05
2023-11-26,1.7208766e-05
2023-11-26,1.4955176e-05
2023-11-26,1.7208766e-05
2023-11-26,1.4955176e-05
2023-11-27,1.4961859393939394e-05
2023-11-27,1.4968542787878788e-05
2023-11-27,1.4975226181818182e-05
2023-11-27,1.4981909575757575e-05
2023-11-28,1.498859296969697e-05
2023-11-28,1.4995276363636363e-05
2023-11-28,1.5001959757575757e-05
2023-11-28,1.5008643151515151e-05
2023-11-29,1.5015326545454545e-05
2023-11-29,1.5022009939393939e-05
2023-11-29,1.5028693333333333e-05
2023-11-29,1.5035376727272727e-05
2023-11-30,1.504206012121212e-05
2023-11-30,1.5048743515151515e-05
2023-11-30,1.5055426909090909e-05
2023-11-30,1.5062110303030303e-05
2023-12-01,1.5068793696969696e-05
2023-12-01,1.507547709090909e-05
2023-12-01,1.5082160484848484e-05
2023-12-01,1.5088843878787878e-05
2023-12-02,1.5095527272727272e-05
2023-12-02,1.5102210666666666e-05
2023-12-02,1.510889406060606e-05
2023-12-02,1.5115577454545454e-05
2023-12-03,1.5122260848484848e-05
2023-12-03,1.5128944242424242e-05
2023-12-03,1.5135627636363636e-05
2023-12-03,1.514231103030303e-05
2023-12-04,1.5148994424242424e-05
2023-12-04,1.5155677818181818e-05
2023-12-04,1.5162361212121211e-05
2023-12-04,1.5169044606060605e-05
2023-12-05,1.5175728e-05
2023-12-05,1.5175728e-05
2023-12-05,1.5175728e-05
2023-12-05,1.5175728e-05
2023-12-06,1.80175138e-05
2023-12-06,2.08592996e-05
2023-12-06,2.37010854e-05
2023-12-06,2.6542871199999997e-05
2023-12-07,2.9384657e-05
2023-12-07,1.50833985e-05
2023-12-07,1.5149922e-05
2023-12-07,1.3584513e-05
2023-12-08,1.84384968e-05
2023-12-08,2.3292480600000003e-05
2023-12-08,2.81464644e-05
2023-12-08,3.30004482e-05
2023-12-09,3.7854432e-05
2023-12-09,2.5790316e-05
2023-12-09,3.7854432e-05
2023-12-09,2.5790316e-05
2023-12-10,2.5266280888888888e-05
2023-12-10,2.4742245777777777e-05
2023-12-10,2.4218210666666665e-05
2023-12-10,2.3694175555555553e-05
2023-12-11,2.3170140444444445e-05
2023-12-11,2.2646105333333333e-05
2023-12-11,2.2122070222222222e-05
2023-12-11,2.159803511111111e-05
2023-12-12,2.1074e-05
2023-12-12,2.1108548e-05
2023-12-12,1.7683597e-05
2023-12-12,2.6937621e-05
2023-12-13,2.6092092769230767e-05
2023-12-13,2.5246564538461536e-05
2023-12-13,2.4401036307692305e-05
2023-12-13,2.3555508076923077e-05
2023-12-14,2.2709979846153846e-05
2023-12-14,2.1864451615384615e-05
2023-12-14,2.1018923384615384e-05
2023-12-14,2.0173395153846152e-05
2023-12-15,1.9327866923076925e-05
2023-12-15,1.848233869230769e-05
2023-12-15,1.7636810461538462e-05
2023-12-15,1.679128223076923e-05
2023-12-16,1.5945754e-05
2023-12-16,4.9081427e-06
2023-12-16,1.5945754e-05
2023-12-16,3.0319365e-05
2023-12-17,3.1226704e-05
2023-12-17,3.1226704e-05
2023-12-17,3.240205e-05
2023-12-17,3.4323675e-05
2023-12-18,1.6770926e-05
2023-12-18,2.0088182e-05
2023-12-18,1.6770926e-05
2023-12-18,2.0088182e-05
2023-12-19,3.3866098e-05
2023-12-19,2.6613961e-05
2023-12-19,1.9060097e-05
2023-12-19,2.6613961e-05
2023-12-20,2.3285545e-05
2023-12-20,2.0835361e-05
2023-12-20,2.3285545e-05
2023-12-20,3.5373898e-05
2023-12-21,2.8149725e-05
2023-12-21,2.0925552e-05
2023-12-21,2.0925552e-05
2023-12-21,2.0925552e-05
2023-12-22,1.9165083e-05
2023-12-22,1.7404614e-05
2023-12-22,1.5644144999999998e-05
2023-12-22,1.3883676e-05
2023-12-23,1.2123207e-05
2023-12-23,1.12002235e-05
2023-12-23,1.2123207e-05
2023-12-23,1.12002235e-05
2023-12-24,1.62608114e-05
2023-12-24,2.13213993e-05
2023-12-24,2.63819872e-05
2023-12-24,3.14425751e-05
2023-12-25,3.6503163e-05
2023-12-25,2.3053700499999997e-05
2023-12-25,9.604238e-06
2023-12-25,1.0680805857142856e-05
2023-12-26,1.1757373714285713e-05
2023-12-26,1.283394157142857e-05
2023-12-26,1.3910509428571427e-05
2023-12-26,1.4987077285714284e-05
2023-12-27,1.6063645142857144e-05
2023-12-27,1.7140212999999998e-05
2023-12-27,1.8216780857142858e-05
2023-12-27,1.9293348714285712e-05
2023-12-28,2.0369916571428572e-05
2023-12-28,2.1446484428571426e-05
2023-12-28,2.2523052285714286e-05
2023-12-28,2.3599620142857143e-05
2023-12-29,2.4676188e-05
2023-12-29,1.6413716e-05
2023-12-29,1.27614685e-05
2023-12-29,1.301498e-05
2023-12-30,1.3765568e-05
2023-12-30,1.4516156e-05
2023-12-30,1.5266744e-05
